Category,Disease,Clinical_Feature,Importance,Rank
Haematological_or_immunological,Other_anaemias,Smoking: Never,0.041752767,10
Haematological_or_immunological,Other_anaemias,Past smoking: Never,0.04070352,11
Haematological_or_immunological,Other_anaemias,Processed meat: <1/week,0.040302247,12
Haematological_or_immunological,Other_anaemias,Daytime nap: Sometimes,0.037997156,13
Haematological_or_immunological,Other_anaemias,Snoring: Yes,0.037188858,14
Haematological_or_immunological,Other_anaemias,Daytime nap: Never/rarely,0.03588851,15
Haematological_or_immunological,Other_anaemias,Days/week of vigorous physical activity,0.035436586,16
Haematological_or_immunological,Other_anaemias,Diet change: No,0.035206128,17
Haematological_or_immunological,Other_anaemias,Mobile freq: 5-29 mins,0.03448591,18
Haematological_or_immunological,Other_anaemias,Pork: <1/week,0.03426536,19
Haematological_or_immunological,Other_anaemias,Spread: Other margarine,0.032830894,20
Haematological_or_immunological,Other_anaemias,Non-oily fish: 1/week,0.03260662,21
Haematological_or_immunological,Other_anaemias,Drive faster than limit: Never/rarely,0.032576505,22
Haematological_or_immunological,Other_anaemias,Mother: High blood pressure,0.032343946,23
Haematological_or_immunological,Other_anaemias,Fresh fruit intake,0.03104125,24
Haematological_or_immunological,Other_anaemias,Water intake,0.030424554,25
Haematological_or_immunological,Iron_deficiency_anaemia,Days/week of moderate physical activity,0.1065116,1
Haematological_or_immunological,Iron_deficiency_anaemia,Time spent watching TV,0.059013832,2
Haematological_or_immunological,Iron_deficiency_anaemia,Daytime nap: Never/rarely,0.049448546,3
Haematological_or_immunological,Iron_deficiency_anaemia,Mobile use: Five to eight years,0.04833933,4
Haematological_or_immunological,Iron_deficiency_anaemia,Walking pace: Brisk,0.047474958,5
Haematological_or_immunological,Iron_deficiency_anaemia,Mobile hand: Right,0.047382127,6
Haematological_or_immunological,Iron_deficiency_anaemia,Water intake,0.04659653,7
Haematological_or_immunological,Iron_deficiency_anaemia,Snoring: Yes,0.046002418,8
Haematological_or_immunological,Iron_deficiency_anaemia,Days/week of vigorous physical activity,0.044485386,9
Haematological_or_immunological,Iron_deficiency_anaemia,Insomnia: Sometimes,0.041441116,10
Haematological_or_immunological,Iron_deficiency_anaemia,Raw vegetable intake,0.03960725,11
Haematological_or_immunological,Iron_deficiency_anaemia,Tea intake,0.0394604,12
Haematological_or_immunological,Iron_deficiency_anaemia,Cereal intake,0.03943177,13
Haematological_or_immunological,Iron_deficiency_anaemia,Age first had sexual intercourse,0.038979515,14
Haematological_or_immunological,Iron_deficiency_anaemia,Milk: Skimmed,0.03791425,15
Haematological_or_immunological,Iron_deficiency_anaemia,Alcohol: 3-4/week,0.037425283,16
Haematological_or_immunological,Iron_deficiency_anaemia,Cheese: 2-4/week,0.036843814,17
Haematological_or_immunological,Iron_deficiency_anaemia,Hair colour: Dark brown,0.03477891,18
Haematological_or_immunological,Iron_deficiency_anaemia,Days/week of walk 10+ mins,0.03471407,19
Haematological_or_immunological,Iron_deficiency_anaemia,Bread: Wholemeal,0.033735126,20
Haematological_or_immunological,Iron_deficiency_anaemia,Get up: Very easy,0.033349857,21
Haematological_or_immunological,Iron_deficiency_anaemia,Cereal: Oat (Porridge),0.03313826,22
Haematological_or_immunological,Iron_deficiency_anaemia,Ever smoked: Yes,0.033118565,23
Haematological_or_immunological,Iron_deficiency_anaemia,Insomnia: Never/rarely,0.032683603,24
Haematological_or_immunological,Iron_deficiency_anaemia,Smoking: Previous,0.032393623,25
Haematological_or_immunological,Agranulocytosis,Days/week of moderate physical activity,0.053849913,1
Haematological_or_immunological,Agranulocytosis,Cereal intake,0.03602966,2
Haematological_or_immunological,Agranulocytosis,Days/week of walk 10+ mins,0.035863016,3
Haematological_or_immunological,Agranulocytosis,Time spent watching TV,0.03537864,4
Haematological_or_immunological,Agranulocytosis,Dried fruit intake,0.031163596,5
Haematological_or_immunological,Agranulocytosis,Raw vegetable intake,0.02923626,6
Haematological_or_immunological,Agranulocytosis,Fresh fruit intake,0.028802894,7
Haematological_or_immunological,Agranulocytosis,Get up: Very easy,0.028557431,8
Haematological_or_immunological,Agranulocytosis,Water intake,0.028315768,9
Haematological_or_immunological,Agranulocytosis,Days/week of vigorous physical activity,0.025903923,10
Haematological_or_immunological,Agranulocytosis,Insomnia: Sometimes,0.02448591,11
Haematological_or_immunological,Agranulocytosis,Coffee intake,0.024177808,12
Haematological_or_immunological,Agranulocytosis,Sleep duration,0.022993896,13
Haematological_or_immunological,Agranulocytosis,Stair climbing: 6-10 times,0.022676442,14
Haematological_or_immunological,Agranulocytosis,Cooked vegetable intake,0.022365328,15
Haematological_or_immunological,Agranulocytosis,Non-oily fish: 1/week,0.021880737,16
Haematological_or_immunological,Agranulocytosis,Bread intake,0.021811029,17
Haematological_or_immunological,Agranulocytosis,Time spent driving,0.021451497,18
Haematological_or_immunological,Agranulocytosis,Time spent outdoors in summer,0.021276271,19
Haematological_or_immunological,Agranulocytosis,Alcohol: Daily,0.021253789,20
Haematological_or_immunological,Agranulocytosis,Snoring: No,0.020251688,21
Haematological_or_immunological,Agranulocytosis,Daytime nap: Never/rarely,0.019808711,22
Haematological_or_immunological,Agranulocytosis,Salt added: Sometimes,0.019661393,23
Haematological_or_immunological,Agranulocytosis,Processed meat: <1/week,0.019542279,24
Haematological_or_immunological,Agranulocytosis,Facial ageing: Younger than you are,0.019209517,25
Infections,Viral_diseases,Time spent watching TV,0.07540503,1
Infections,Viral_diseases,Time spent outdoors in summer,0.06542575,2
Infections,Viral_diseases,Tea intake,0.062432032,3
Infections,Viral_diseases,Walking pace: Steady/average,0.05914103,4
Infections,Viral_diseases,Time spent outdoors in winter,0.057991892,5
Infections,Viral_diseases,Cooked vegetable intake,0.055833098,6
Infections,Viral_diseases,Days/week of walk 10+ mins,0.04977274,7
Infections,Viral_diseases,Days/week of moderate physical activity,0.04894697,8
Infections,Viral_diseases,Age first had sexual intercourse,0.047629148,9
Infections,Viral_diseases,Bread intake,0.047098216,10
Infections,Viral_diseases,Get up: Fairly easy,0.045655925,11
Infections,Viral_diseases,Insomnia: Sometimes,0.041553967,12
Infections,Viral_diseases,Drive faster than limit: Never/rarely,0.039642803,13
Infections,Viral_diseases,Past smoking: Never,0.03910394,14
Infections,Viral_diseases,Days/week of vigorous physical activity,0.03874121,15
Infections,Viral_diseases,Diet change: Yes (other),0.03751933,16
Infections,Viral_diseases,Daytime nap: Never/rarely,0.03542495,17
Infections,Viral_diseases,Alcohol vs 10yrs ago: Less now,0.035027966,18
Infections,Viral_diseases,Cereal intake,0.03453112,19
Infections,Viral_diseases,Non-oily fish: <1/week,0.034422062,20
Infections,Viral_diseases,Non-oily fish: 1/week,0.033818968,21
Infections,Viral_diseases,Smoking: Previous,0.03344995,22
Infections,Viral_diseases,Hair colour: Dark brown,0.033376906,23
Infections,Viral_diseases,Spread: Other margarine,0.033178724,24
Infections,Viral_diseases,Alcohol vs 10yrs ago: About the same,0.031986352,25
Infections,Urinary_Tract_Infections,Time spent watching TV,0.18495438,1
Infections,Urinary_Tract_Infections,Time spent driving,0.10926082,2
Infections,Urinary_Tract_Infections,Mobile use: More than eight years,0.0917912,3
Infections,Urinary_Tract_Infections,Bread intake,0.090773344,4
Infections,Urinary_Tract_Infections,Age first had sexual intercourse,0.08037405,5
Infections,Urinary_Tract_Infections,Dried fruit intake,0.0793417,6
Infections,Urinary_Tract_Infections,Daytime nap: Never/rarely,0.0742397,7
Infections,Urinary_Tract_Infections,Days/week of moderate physical activity,0.0633863,8
Infections,Urinary_Tract_Infections,Water intake,0.06297053,9
Infections,Urinary_Tract_Infections,Drive faster: Sometimes,0.059244405,10
Infections,Urinary_Tract_Infections,Diet change: No,0.05731313,11
Infections,Urinary_Tract_Infections,Tea intake,0.05644004,12
Infections,Urinary_Tract_Infections,Hot drink temp: Hot,0.05357368,13
Infections,Urinary_Tract_Infections,Sun protection: Most times,0.05068609,14
Infections,Urinary_Tract_Infections,Time spent outdoors in winter,0.050622452,15
Infections,Urinary_Tract_Infections,Snoring: Yes,0.050579835,16
Infections,Urinary_Tract_Infections,Walking pace: Steady/average,0.049762227,17
Infections,Urinary_Tract_Infections,Duration of walks,0.044971664,18
Infections,Urinary_Tract_Infections,Stair climbing: 6-10 times,0.044431817,19
Infections,Urinary_Tract_Infections,Sleep duration,0.044425454,20
Infections,Urinary_Tract_Infections,Walking pace: Brisk,0.044302586,21
Infections,Urinary_Tract_Infections,Days/week of walk 10+ mins,0.04418189,22
Infections,Urinary_Tract_Infections,Insomnia: Sometimes,0.043866996,23
Infections,Urinary_Tract_Infections,Pork: <1/week,0.043430958,24
Infections,Urinary_Tract_Infections,Cheese: 2-4/week,0.04335567,25
Infections,Infection_of_skin_and_subcutaneous_tissues,Days/week of walk 10+ mins,0.06412648,1
Infections,Infection_of_skin_and_subcutaneous_tissues,Days/week of vigorous physical activity,0.04978983,2
Infections,Infection_of_skin_and_subcutaneous_tissues,Water intake,0.049049176,3
Infections,Infection_of_skin_and_subcutaneous_tissues,Time spent using computer,0.048988048,4
Infections,Infection_of_skin_and_subcutaneous_tissues,Coffee intake,0.03927286,5
Infections,Infection_of_skin_and_subcutaneous_tissues,Sleep duration,0.039111394,6
Infections,Infection_of_skin_and_subcutaneous_tissues,Cereal intake,0.035465952,7
Infections,Infection_of_skin_and_subcutaneous_tissues,Sun protection: Sometimes,0.034764607,8
Infections,Infection_of_skin_and_subcutaneous_tissues,Diet change: No,0.033107776,9
Infections,Infection_of_skin_and_subcutaneous_tissues,Days/week of moderate physical activity,0.03266647,10
Infections,Infection_of_skin_and_subcutaneous_tissues,Daytime nap: Never/rarely,0.03226098,11
Infections,Infection_of_skin_and_subcutaneous_tissues,Time spent watching TV,0.031752422,12
Infections,Infection_of_skin_and_subcutaneous_tissues,Walking pace: Steady/average,0.029988086,13
Infections,Infection_of_skin_and_subcutaneous_tissues,Oily fish: 1/week,0.029169591,14
Infections,Infection_of_skin_and_subcutaneous_tissues,Fresh fruit intake,0.028919244,15
Infections,Infection_of_skin_and_subcutaneous_tissues,Tea intake,0.027216485,16
Infections,Infection_of_skin_and_subcutaneous_tissues,Spread: Other margarine,0.02446923,17
Infections,Infection_of_skin_and_subcutaneous_tissues,Diet variation: Sometimes,0.024435755,18
Infections,Infection_of_skin_and_subcutaneous_tissues,Duration of walks,0.023879716,19
Infections,Infection_of_skin_and_subcutaneous_tissues,Bread intake,0.023631953,20
Infections,Infection_of_skin_and_subcutaneous_tissues,Mobile hand: Left,0.023512315,21
Infections,Infection_of_skin_and_subcutaneous_tissues,Dried fruit intake,0.022947682,22
Infections,Infection_of_skin_and_subcutaneous_tissues,Time spent outdoors in winter,0.022696596,23
Infections,Infection_of_skin_and_subcutaneous_tissues,Pork: 1/week,0.02210218,24
Infections,Infection_of_skin_and_subcutaneous_tissues,Cooked vegetable intake,0.022066776,25
Infections,Septicaemia,Time spent watching TV,0.10849033,1
Infections,Septicaemia,Raw vegetable intake,0.09525822,2
Infections,Septicaemia,Smoking: Never,0.08534004,3
Infections,Septicaemia,Tea intake,0.07324644,4
Infections,Septicaemia,Days/week of moderate physical activity,0.07240573,5
Infections,Septicaemia,Bread: Wholemeal,0.07072494,6
Infections,Septicaemia,Age first had sexual intercourse,0.06669929,7
Infections,Septicaemia,Days/week of vigorous physical activity,0.06397382,8
Infections,Septicaemia,Smoking: Previous,0.0617792,9
Infections,Septicaemia,Beef: <1/week,0.06111528,10
Infections,Septicaemia,Dried fruit intake,0.06078304,11
Infections,Septicaemia,Days/week of walk 10+ mins,0.058466174,12
Infections,Septicaemia,Mobile use: Five to eight years,0.057943556,13
Infections,Septicaemia,Sun protection: Most times,0.055775225,14
Infections,Septicaemia,Time spent driving,0.05480628,15
Infections,Septicaemia,Daytime dozing: Never/rarely,0.053205356,16
Infections,Septicaemia,Walking pace: Brisk,0.05242694,17
Infections,Septicaemia,Past smoking: Tried once/twice,0.05162589,18
Infections,Septicaemia,Sleep duration,0.050311536,19
Infections,Septicaemia,Get up: Very easy,0.05003414,20
Infections,Septicaemia,Time spent outdoors in winter,0.04475362,21
Infections,Septicaemia,Mobile use vs 2yrs: No,0.044048414,22
Infections,Septicaemia,Cereal: Muesli,0.043515317,23
Infections,Septicaemia,Chronotype: More evening,0.042960614,24
Infections,Septicaemia,Bread intake,0.042764135,25
Infections,Mycoses,Time spent watching TV,0.06650515,1
Infections,Mycoses,Coffee intake,0.055850945,2
Infections,Mycoses,Days/week of vigorous physical activity,0.04890926,3
Infections,Mycoses,Duration of walks,0.04887858,4
Infections,Mycoses,Daytime nap: Never/rarely,0.046015363,5
Infections,Mycoses,Water intake,0.044662196,6
Infections,Mycoses,Days/week of moderate physical activity,0.03846252,7
Infections,Mycoses,Fresh fruit intake,0.036592714,8
Infections,Mycoses,Hair colour: Dark brown,0.036187097,9
Infections,Mycoses,Days/week of walk 10+ mins,0.03317119,10
Infections,Mycoses,Sun protection: Most times,0.033151377,11
Infections,Mycoses,Sleep duration,0.032229315,12
Infections,Mycoses,Daytime dozing: Sometimes,0.030509533,13
Infections,Mycoses,Dried fruit intake,0.03036038,14
Infections,Mycoses,Daytime dozing: Never/rarely,0.029402683,15
Infections,Mycoses,Snoring: No,0.028785942,16
Infections,Mycoses,Tea intake,0.027857622,17
Infections,Mycoses,Bread: Wholemeal,0.027305558,18
Infections,Mycoses,Cereal intake,0.0270674,19
Infections,Mycoses,Insomnia: Sometimes,0.026275152,20
Infections,Mycoses,Processed meat: 1/week,0.025662275,21
Infections,Mycoses,Raw vegetable intake,0.02478262,22
Infections,Mycoses,Alcohol vs 10yrs ago: Less now,0.024771608,23
Infections,Mycoses,Lamb/mutton: <1/week,0.024193276,24
Infections,Mycoses,Past smoking: Never,0.023804825,25
Infections,Lower_Respiratory_Tract_Infections,Walking pace: Brisk,0.06747092,1
Infections,Lower_Respiratory_Tract_Infections,Sun protection: Most times,0.04325629,2
Infections,Lower_Respiratory_Tract_Infections,Diet change: No,0.040802013,3
Infections,Lower_Respiratory_Tract_Infections,Coffee intake,0.040590957,4
Infections,Lower_Respiratory_Tract_Infections,Water intake,0.038584057,5
Infections,Lower_Respiratory_Tract_Infections,Time spent watching TV,0.036219425,6
Infections,Lower_Respiratory_Tract_Infections,Insomnia: Usually,0.03564916,7
Infections,Lower_Respiratory_Tract_Infections,Time spent driving,0.03482935,8
Infections,Lower_Respiratory_Tract_Infections,Days/week of moderate physical activity,0.033977717,9
Infections,Lower_Respiratory_Tract_Infections,Time spent outdoors in winter,0.031913713,10
Infections,Lower_Respiratory_Tract_Infections,Tea intake,0.031319197,11
Infections,Lower_Respiratory_Tract_Infections,Ever smoked: Yes,0.030725515,12
Infections,Lower_Respiratory_Tract_Infections,Days/week of vigorous physical activity,0.030692732,13
Infections,Lower_Respiratory_Tract_Infections,Sleep duration,0.029352104,14
Infections,Lower_Respiratory_Tract_Infections,Past smoking: Most/all days,0.029249411,15
Infections,Lower_Respiratory_Tract_Infections,Stair climbing: 11-15 times,0.028354488,16
Infections,Lower_Respiratory_Tract_Infections,Smoking: Never,0.026614085,17
Infections,Lower_Respiratory_Tract_Infections,Time spent outdoors in summer,0.026592243,18
Infections,Lower_Respiratory_Tract_Infections,Alcohol vs 10yrs ago: About the same,0.026403073,19
Infections,Lower_Respiratory_Tract_Infections,Age first had sexual intercourse,0.025062367,20
Infections,Lower_Respiratory_Tract_Infections,Chronotype: More morning,0.02495803,21
Infections,Lower_Respiratory_Tract_Infections,Days/week of walk 10+ mins,0.024523215,22
Infections,Lower_Respiratory_Tract_Infections,Cheese: 2-4/week,0.024416339,23
Infections,Lower_Respiratory_Tract_Infections,Mobile hand: Right,0.024118183,24
Infections,Lower_Respiratory_Tract_Infections,Poultry: 1/week,0.023633732,25
Infections,Ear_and_Upper_Respiratory_Tract_Infections,Days/week of moderate physical activity,0.12019054,1
Infections,Ear_and_Upper_Respiratory_Tract_Infections,Cooked vegetable intake,0.11972404,2
Infections,Ear_and_Upper_Respiratory_Tract_Infections,Diet change: No,0.09956709,3
Infections,Ear_and_Upper_Respiratory_Tract_Infections,Days/week of walk 10+ mins,0.09606358,4
Infections,Ear_and_Upper_Respiratory_Tract_Infections,Salt added: Never/rarely,0.095644645,5
Infections,Ear_and_Upper_Respiratory_Tract_Infections,Skin tanning: Get moderately tanned,0.08885129,6
Infections,Ear_and_Upper_Respiratory_Tract_Infections,Alcohol vs 10yrs ago: Less now,0.08690399,7
Infections,Ear_and_Upper_Respiratory_Tract_Infections,Drive faster than limit: Never/rarely,0.086305544,8
Infections,Ear_and_Upper_Respiratory_Tract_Infections,Get up: Very easy,0.08424456,9
Infections,Ear_and_Upper_Respiratory_Tract_Infections,Hair colour: Light brown,0.08272964,10
Infections,Ear_and_Upper_Respiratory_Tract_Infections,Processed meat: <1/week,0.08245814,11
Infections,Ear_and_Upper_Respiratory_Tract_Infections,Walking pace: Brisk,0.079888925,12
Infections,Ear_and_Upper_Respiratory_Tract_Infections,Exposure to tobacco smoke at home,0.07790785,13
Infections,Ear_and_Upper_Respiratory_Tract_Infections,Cereal intake,0.07633353,14
Infections,Ear_and_Upper_Respiratory_Tract_Infections,Beef: 1/week,0.07619904,15
